partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,ano,total_gols,resultado,pontos,media_gols_ano,z_score_total_gols
7391,13,Santos,29.0,2.0,75.0,659.0,89.0,14.0,2.0,0.0,3.0,15.0,2021-07-25,18:15,Santos,Atletico-GO,4-2-3-1,4-2-3-1,Atletico-GO,0,1,SP,GO,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7391,13,Atletico-GO,7.0,2.0,25.0,242.0,67.0,7.0,2.0,0.0,2.0,2.0,2021-07-25,18:15,Santos,Atletico-GO,4-2-3-1,4-2-3-1,Atletico-GO,0,1,SP,GO,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7392,13,Internacional,13.0,3.0,47.0,373.0,82.0,13.0,3.0,0.0,0.0,2.0,2021-07-25,18:15,Athletico-PR,Internacional,4-2-3-1,4-1-4-1,Athletico-PR,2,1,PR,RS,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7392,13,Athletico-PR,11.0,4.0,53.0,413.0,81.0,14.0,4.0,0.0,1.0,8.0,2021-07-25,18:15,Athletico-PR,Internacional,4-2-3-1,4-1-4-1,Athletico-PR,2,1,PR,RS,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7393,13,Ceara,14.0,0.0,45.0,345.0,77.0,13.0,1.0,0.0,1.0,8.0,2021-07-25,20:30,Sport,Ceara,4-2-3-1,4-2-3-1,-,0,0,PE,CE,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7393,13,Sport,12.0,0.0,55.0,415.0,80.0,12.0,4.0,0.0,2.0,2.0,2021-07-25,20:30,Sport,Ceara,4-2-3-1,4-2-3-1,-,0,0,PE,CE,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7394,13,Chapecoense,7.0,2.0,68.0,545.0,86.0,15.0,1.0,0.0,1.0,1.0,2021-07-26,18:00,Juventude,Chapecoense,4-3-3,4-3-3,Juventude,1,0,RS,SC,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7394,13,Juventude,13.0,2.0,32.0,266.0,73.0,16.0,5.0,0.0,1.0,3.0,2021-07-26,18:00,Juventude,Chapecoense,4-3-3,4-3-3,Juventude,1,0,RS,SC,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7395,13,Cuiaba,16.0,7.0,53.0,501.0,85.0,16.0,2.0,1.0,4.0,5.0,2021-07-26,19:59,Cuiaba,Corinthians,4-4-2,4-3-3,Corinthians,1,2,MT,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7395,13,Corinthians,4.0,2.0,47.0,467.0,81.0,12.0,1.0,0.0,2.0,5.0,2021-07-26,19:59,Cuiaba,Corinthians,4-4-2,4-3-3,Corinthians,1,2,MT,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7396,14,Sao Paulo,12.0,3.0,54.0,403.0,81.0,20.0,3.0,1.0,2.0,7.0,2021-07-31,19:00,Sao Paulo,Palmeiras,4-4-2,4-2-3-1,-,0,0,SP,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7396,14,Palmeiras,7.0,3.0,46.0,350.0,79.0,15.0,3.0,0.0,1.0,2.0,2021-07-31,19:00,Sao Paulo,Palmeiras,4-4-2,4-2-3-1,-,0,0,SP,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7397,14,Cuiaba,13.0,4.0,42.0,379.0,77.0,18.0,3.0,0.0,0.0,3.0,2021-07-31,20:00,Internacional,Cuiaba,4-4-2,4-4-1-1,-,0,0,RS,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7397,14,Internacional,12.0,3.0,58.0,510.0,81.0,20.0,1.0,1.0,2.0,2.0,2021-07-31,20:00,Internacional,Cuiaba,4-4-2,4-4-1-1,-,0,0,RS,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7398,14,Gremio,7.0,1.0,47.0,473.0,80.0,19.0,2.0,0.0,0.0,5.0,2021-07-31,21:00,Bragantino,Gremio,4-2-3-1,4-2-3-1,Bragantino,1,0,SP,RS,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7398,14,Bragantino,12.0,3.0,53.0,531.0,82.0,13.0,1.0,0.0,1.0,4.0,2021-07-31,21:00,Bragantino,Gremio,4-2-3-1,4-2-3-1,Bragantino,1,0,SP,RS,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7399,14,Flamengo,17.0,7.0,66.0,742.0,89.0,13.0,1.0,0.0,1.0,6.0,2021-08-01,16:00,Corinthians,Flamengo,4-1-4-1,4-2-3-1,Flamengo,1,3,SP,RJ,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7399,14,Corinthians,9.0,3.0,34.0,389.0,79.0,7.0,1.0,0.0,0.0,3.0,2021-08-01,16:00,Corinthians,Flamengo,4-1-4-1,4-2-3-1,Flamengo,1,3,SP,RJ,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7400,14,Athletico-PR,8.0,1.0,39.0,400.0,80.0,12.0,3.0,0.0,1.0,2.0,2021-08-01,16:00,Atletico-MG,Athletico-PR,4-2-3-1,4-2-3-1,Atletico-MG,2,0,MG,PR,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7400,14,Atletico-MG,11.0,3.0,61.0,616.0,90.0,14.0,2.0,1.0,1.0,4.0,2021-08-01,16:00,Atletico-MG,Athletico-PR,4-2-3-1,4-2-3-1,Atletico-MG,2,0,MG,PR,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7401,14,Chapecoense,20.0,6.0,44.0,361.0,77.0,17.0,0.0,0.0,3.0,6.0,2021-08-01,18:15,Chapecoense,Santos,4-2-3-1,4-1-4-1,Santos,0,1,SC,SP,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7401,14,Santos,11.0,5.0,56.0,458.0,83.0,13.0,0.0,0.0,0.0,5.0,2021-08-01,18:15,Chapecoense,Santos,4-2-3-1,4-1-4-1,Santos,0,1,SC,SP,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7402,14,Sport,8.0,2.0,40.0,354.0,78.0,18.0,3.0,0.0,1.0,2.0,2021-08-01,18:15,Bahia,Sport,4-3-3,4-2-3-1,Sport,0,1,BA,PE,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7402,14,Bahia,21.0,4.0,60.0,512.0,86.0,16.0,2.0,0.0,0.0,11.0,2021-08-01,18:15,Bahia,Sport,4-3-3,4-2-3-1,Sport,0,1,BA,PE,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7403,14,America-MG,16.0,5.0,47.0,338.0,73.0,14.0,0.0,0.0,1.0,5.0,2021-08-01,20:28,Atletico-GO,America-MG,4-2-3-1,3-4-2-1,-,1,1,GO,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7403,14,Atletico-GO,7.0,2.0,53.0,388.0,73.0,21.0,4.0,0.0,1.0,4.0,2021-08-01,20:28,Atletico-GO,America-MG,4-2-3-1,3-4-2-1,-,1,1,GO,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7404,14,Ceara,12.0,4.0,48.0,313.0,75.0,13.0,2.0,0.0,2.0,5.0,2021-08-01,20:30,Ceara,Fortaleza,4-3-3,3-4-1-2,Ceara,3,1,CE,CE,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7404,14,Fortaleza,28.0,8.0,52.0,331.0,79.0,12.0,3.0,0.0,1.0,9.0,2021-08-01,20:30,Ceara,Fortaleza,4-3-3,3-4-1-2,Ceara,3,1,CE,CE,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7406,15,Sport,17.0,7.0,38.0,274.0,73.0,17.0,3.0,0.0,0.0,9.0,2021-08-06,18:59,Sport,Bragantino,4-2-3-1,4-1-4-1,-,0,0,PE,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7406,15,Bragantino,13.0,4.0,62.0,451.0,85.0,14.0,1.0,0.0,1.0,8.0,2021-08-06,18:59,Sport,Bragantino,4-2-3-1,4-1-4-1,-,0,0,PE,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7407,15,Sao Paulo,11.0,4.0,48.0,419.0,80.0,16.0,4.0,1.0,2.0,2.0,2021-08-07,17:59,Athletico-PR,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,1,2,PR,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7407,15,Athletico-PR,15.0,6.0,52.0,427.0,80.0,12.0,2.0,0.0,1.0,8.0,2021-08-07,17:59,Athletico-PR,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,1,2,PR,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7408,15,Palmeiras,20.0,2.0,62.0,507.0,85.0,22.0,4.0,1.0,1.0,6.0,2021-08-07,21:00,Palmeiras,Fortaleza,4-2-3-1,3-5-2,Fortaleza,2,3,SP,CE,2021,5,Derrota,0,2.2157894736842105,1.8600324783412294
7408,15,Fortaleza,15.0,6.0,38.0,324.0,77.0,13.0,1.0,1.0,2.0,2.0,2021-08-07,21:00,Palmeiras,Fortaleza,4-2-3-1,3-5-2,Fortaleza,2,3,SP,CE,2021,5,Vitória,3,2.2157894736842105,1.8600324783412294
7409,15,Cuiaba,11.0,2.0,40.0,315.0,75.0,15.0,1.0,1.0,2.0,4.0,2021-08-07,21:00,Cuiaba,Bahia,4-2-3-1,4-1-3-2,-,1,1,MT,BA,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7409,15,Bahia,9.0,4.0,60.0,455.0,83.0,17.0,2.0,0.0,5.0,11.0,2021-08-07,21:00,Cuiaba,Bahia,4-2-3-1,4-1-3-2,-,1,1,MT,BA,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7412,15,Corinthians,9.0,5.0,43.0,426.0,84.0,9.0,1.0,0.0,1.0,3.0,2021-08-08,15:59,Santos,Corinthians,4-3-3,4-1-4-1,-,0,0,SP,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7412,15,Santos,11.0,5.0,57.0,561.0,87.0,17.0,1.0,0.0,3.0,5.0,2021-08-08,15:59,Santos,Corinthians,4-3-3,4-1-4-1,-,0,0,SP,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7410,15,Juventude,6.0,1.0,34.0,310.0,75.0,17.0,1.0,0.0,1.0,4.0,2021-08-08,16:00,Juventude,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,1,2,RS,MG,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7410,15,Atletico-MG,20.0,4.0,66.0,586.0,88.0,14.0,3.0,0.0,2.0,5.0,2021-08-08,16:00,Juventude,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,1,2,RS,MG,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7411,15,America-MG,15.0,7.0,44.0,365.0,77.0,17.0,2.0,0.0,1.0,4.0,2021-08-08,16:00,America-MG,Fluminense,4-2-3-1,4-2-3-1,America-MG,1,0,MG,RJ,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7411,15,Fluminense,7.0,2.0,56.0,462.0,79.0,13.0,2.0,0.0,1.0,8.0,2021-08-08,16:00,America-MG,Fluminense,4-2-3-1,4-2-3-1,America-MG,1,0,MG,RJ,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7413,15,Atletico-GO,7.0,2.0,59.0,516.0,82.0,15.0,2.0,0.0,0.0,3.0,2021-08-08,18:15,Ceara,Atletico-GO,4-2-3-1,4-2-3-1,-,0,0,CE,GO,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7413,15,Ceara,19.0,5.0,41.0,350.0,79.0,18.0,2.0,0.0,1.0,6.0,2021-08-08,18:15,Ceara,Atletico-GO,4-2-3-1,4-2-3-1,-,0,0,CE,GO,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7414,15,Internacional,9.0,5.0,36.0,331.0,76.0,15.0,2.0,0.0,0.0,2.0,2021-08-08,18:15,Flamengo,Internacional,4-2-2-2,4-2-3-1,Internacional,0,4,RJ,RS,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7414,15,Flamengo,11.0,7.0,64.0,559.0,87.0,9.0,1.0,1.0,1.0,7.0,2021-08-08,18:15,Flamengo,Internacional,4-2-2-2,4-2-3-1,Internacional,0,4,RJ,RS,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7415,15,Chapecoense,6.0,2.0,46.0,474.0,81.0,10.0,3.0,0.0,0.0,3.0,2021-08-09,19:59,Gremio,Chapecoense,4-2-3-1,4-4-2,Gremio,2,1,RS,SC,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7415,15,Gremio,20.0,3.0,54.0,547.0,82.0,14.0,1.0,0.0,2.0,9.0,2021-08-09,19:59,Gremio,Chapecoense,4-2-3-1,4-4-2,Gremio,2,1,RS,SC,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7416,16,Juventude,13.0,6.0,46.0,379.0,80.0,14.0,4.0,0.0,2.0,9.0,2021-08-14,17:02,Bragantino,Juventude,4-3-3,4-2-3-1,Juventude,1,2,SP,RS,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7416,16,Bragantino,5.0,1.0,54.0,456.0,81.0,14.0,4.0,0.0,1.0,2.0,2021-08-14,17:02,Bragantino,Juventude,4-3-3,4-2-3-1,Juventude,1,2,SP,RS,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7417,16,Palmeiras,1.0,1.0,33.0,322.0,80.0,14.0,0.0,1.0,1.0,2.0,2021-08-14,19:00,Atletico-MG,Palmeiras,4-2-3-1,4-2-3-1,Atletico-MG,2,0,MG,SP,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7417,16,Atletico-MG,15.0,6.0,67.0,658.0,89.0,14.0,2.0,0.0,1.0,11.0,2021-08-14,19:00,Atletico-MG,Palmeiras,4-2-3-1,4-2-3-1,Atletico-MG,2,0,MG,SP,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7418,16,Gremio,9.0,3.0,36.0,312.0,73.0,16.0,1.0,0.0,1.0,2.0,2021-08-14,21:01,Sao Paulo,Gremio,3-4-1-2,4-2-3-1,Sao Paulo,2,1,SP,RS,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7418,16,Sao Paulo,12.0,6.0,64.0,553.0,84.0,14.0,3.0,0.0,2.0,6.0,2021-08-14,21:01,Sao Paulo,Gremio,3-4-1-2,4-2-3-1,Sao Paulo,2,1,SP,RS,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7419,16,Flamengo,17.0,9.0,65.0,637.0,87.0,14.0,4.0,0.0,2.0,6.0,2021-08-15,16:00,Flamengo,Sport,4-4-2,4-2-3-1,Flamengo,2,0,RJ,PE,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7419,16,Sport,4.0,2.0,35.0,348.0,77.0,11.0,1.0,0.0,0.0,3.0,2021-08-15,16:00,Flamengo,Sport,4-4-2,4-2-3-1,Flamengo,2,0,RJ,PE,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7420,16,Ceara,15.0,6.0,39.0,399.0,79.0,16.0,1.0,0.0,0.0,6.0,2021-08-15,16:00,Corinthians,Ceara,4-3-3,4-2-3-1,Corinthians,3,1,SP,CE,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7420,16,Corinthians,7.0,3.0,61.0,631.0,87.0,7.0,1.0,0.0,0.0,7.0,2021-08-15,16:00,Corinthians,Ceara,4-3-3,4-2-3-1,Corinthians,3,1,SP,CE,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7422,16,Athletico-PR,9.0,1.0,61.0,499.0,87.0,20.0,1.0,0.0,1.0,5.0,2021-08-15,18:14,Cuiaba,Athletico-PR,4-4-2,4-2-3-1,Cuiaba,1,0,MT,PR,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7422,16,Cuiaba,12.0,2.0,39.0,331.0,83.0,15.0,1.0,0.0,2.0,3.0,2021-08-15,18:14,Cuiaba,Athletico-PR,4-4-2,4-2-3-1,Cuiaba,1,0,MT,PR,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7421,16,Bahia,16.0,8.0,54.0,489.0,84.0,18.0,2.0,0.0,3.0,4.0,2021-08-15,18:15,Bahia,Atletico-GO,4-4-2,4-2-3-1,Atletico-GO,1,2,BA,GO,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7421,16,Atletico-GO,12.0,3.0,46.0,433.0,81.0,11.0,0.0,0.0,1.0,5.0,2021-08-15,18:15,Bahia,Atletico-GO,4-4-2,4-2-3-1,Atletico-GO,1,2,BA,GO,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7423,16,Fortaleza,12.0,2.0,45.0,390.0,82.0,17.0,2.0,0.0,4.0,6.0,2021-08-15,18:15,Fortaleza,Santos,3-4-1-2,4-2-3-1,-,1,1,CE,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7423,16,Santos,8.0,2.0,55.0,471.0,83.0,13.0,1.0,0.0,1.0,2.0,2021-08-15,18:15,Fortaleza,Santos,3-4-1-2,4-2-3-1,-,1,1,CE,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7424,16,Internacional,17.0,7.0,35.0,347.0,83.0,14.0,2.0,0.0,2.0,5.0,2021-08-15,20:30,Internacional,Fluminense,4-4-2,4-3-1-2,Internacional,4,2,RS,RJ,2021,6,Vitória,3,2.2157894736842105,2.5280970735866615
7424,16,Fluminense,10.0,5.0,65.0,622.0,89.0,8.0,0.0,0.0,0.0,8.0,2021-08-15,20:30,Internacional,Fluminense,4-4-2,4-3-1-2,Internacional,4,2,RS,RJ,2021,6,Derrota,0,2.2157894736842105,2.5280970735866615
7425,16,Chapecoense,10.0,5.0,41.0,300.0,68.0,10.0,1.0,1.0,1.0,3.0,2021-08-16,20:01,Chapecoense,America-MG,4-3-3,4-2-3-1,-,1,1,SC,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7425,16,America-MG,18.0,6.0,59.0,402.0,83.0,11.0,1.0,0.0,3.0,9.0,2021-08-16,20:01,Chapecoense,America-MG,4-3-3,4-2-3-1,-,1,1,SC,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7315,5,Gremio,7.0,3.0,47.0,370.0,75.0,10.0,5.0,0.0,2.0,7.0,2021-08-18,18:59,Cuiaba,Gremio,4-4-2,4-2-3-1,Gremio,0,1,MT,RS,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7315,5,Cuiaba,10.0,2.0,53.0,415.0,79.0,12.0,1.0,0.0,0.0,2.0,2021-08-18,18:59,Cuiaba,Gremio,4-4-2,4-2-3-1,Gremio,0,1,MT,RS,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7426,17,Chapecoense,8.0,2.0,30.0,234.0,73.0,24.0,5.0,0.0,3.0,1.0,2021-08-21,17:00,Atletico-GO,Chapecoense,4-4-2,4-2-3-1,-,1,1,GO,SC,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7426,17,Atletico-GO,16.0,2.0,70.0,559.0,85.0,13.0,2.0,1.0,1.0,6.0,2021-08-21,17:00,Atletico-GO,Chapecoense,4-4-2,4-2-3-1,-,1,1,GO,SC,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7427,17,Bahia,9.0,3.0,47.0,425.0,80.0,15.0,1.0,0.0,0.0,2.0,2021-08-21,19:00,Gremio,Bahia,4-2-3-1,4-1-4-1,Gremio,2,0,RS,BA,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7427,17,Gremio,15.0,6.0,53.0,489.0,82.0,12.0,1.0,0.0,0.0,4.0,2021-08-21,19:00,Gremio,Bahia,4-2-3-1,4-1-4-1,Gremio,2,0,RS,BA,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7428,17,Juventude,19.0,4.0,56.0,495.0,84.0,8.0,1.0,0.0,0.0,5.0,2021-08-21,21:00,Juventude,Fortaleza,4-2-3-1,3-4-1-2,-,1,1,RS,CE,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7428,17,Fortaleza,16.0,4.0,44.0,395.0,79.0,9.0,1.0,0.0,2.0,9.0,2021-08-21,21:00,Juventude,Fortaleza,4-2-3-1,3-4-1-2,-,1,1,RS,CE,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7429,17,Cuiaba,9.0,4.0,34.0,306.0,73.0,14.0,1.0,0.0,3.0,3.0,2021-08-22,11:00,Palmeiras,Cuiaba,4-2-3-1,4-4-2,Cuiaba,0,2,SP,MT,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7429,17,Palmeiras,31.0,7.0,66.0,544.0,86.0,8.0,1.0,0.0,4.0,13.0,2021-08-22,11:00,Palmeiras,Cuiaba,4-2-3-1,4-4-2,Cuiaba,0,2,SP,MT,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7431,17,Corinthians,8.0,2.0,56.0,599.0,86.0,7.0,0.0,0.0,1.0,2.0,2021-08-22,15:59,Athletico-PR,Corinthians,4-2-3-1,4-2-3-1,Corinthians,0,1,PR,SP,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7431,17,Athletico-PR,16.0,4.0,44.0,479.0,85.0,12.0,1.0,1.0,1.0,4.0,2021-08-22,15:59,Athletico-PR,Corinthians,4-2-3-1,4-2-3-1,Corinthians,0,1,PR,SP,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7430,17,Flamengo,18.0,5.0,63.0,582.0,84.0,12.0,2.0,0.0,0.0,5.0,2021-08-22,16:00,Ceara,Flamengo,4-2-3-1,4-2-3-1,-,1,1,CE,RJ,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7430,17,Ceara,12.0,5.0,37.0,338.0,73.0,13.0,0.0,0.0,1.0,4.0,2021-08-22,16:00,Ceara,Flamengo,4-2-3-1,4-2-3-1,-,1,1,CE,RJ,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7432,17,Santos,10.0,4.0,52.0,434.0,81.0,19.0,2.0,0.0,2.0,4.0,2021-08-22,18:14,Santos,Internacional,4-2-3-1,4-4-2,-,2,2,SP,RS,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7432,17,Internacional,13.0,4.0,48.0,406.0,77.0,14.0,2.0,0.0,1.0,4.0,2021-08-22,18:14,Santos,Internacional,4-2-3-1,4-4-2,-,2,2,SP,RS,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7433,17,Sport,15.0,4.0,48.0,382.0,76.0,15.0,2.0,0.0,0.0,3.0,2021-08-22,20:30,Sport,Sao Paulo,4-2-3-1,4-3-3,Sao Paulo,0,1,PE,SP,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7433,17,Sao Paulo,12.0,3.0,52.0,422.0,79.0,17.0,2.0,0.0,0.0,7.0,2021-08-22,20:30,Sport,Sao Paulo,4-2-3-1,4-3-3,Sao Paulo,0,1,PE,SP,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7435,17,Fluminense,9.0,3.0,34.0,306.0,80.0,16.0,3.0,0.0,2.0,6.0,2021-08-23,19:59,Fluminense,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,RJ,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7435,17,Atletico-MG,19.0,7.0,66.0,602.0,87.0,16.0,3.0,0.0,1.0,6.0,2021-08-23,19:59,Fluminense,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,RJ,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7434,17,America-MG,14.0,3.0,51.0,440.0,81.0,14.0,2.0,0.0,2.0,9.0,2021-08-23,20:00,America-MG,Bragantino,4-2-3-1,4-2-3-1,Bragantino,0,2,MG,SP,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7434,17,Bragantino,10.0,3.0,49.0,449.0,79.0,15.0,0.0,0.0,2.0,0.0,2021-08-23,20:00,America-MG,Bragantino,4-2-3-1,4-2-3-1,Bragantino,0,2,MG,SP,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7436,18,Sport,20.0,7.0,55.0,415.0,81.0,17.0,0.0,1.0,1.0,11.0,2021-08-28,17:00,Sport,Chapecoense,4-2-3-1,4-1-4-1,-,0,0,PE,SC,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7436,18,Chapecoense,15.0,2.0,45.0,354.0,79.0,17.0,1.0,0.0,2.0,5.0,2021-08-28,17:00,Sport,Chapecoense,4-2-3-1,4-1-4-1,-,0,0,PE,SC,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7437,18,Flamengo,18.0,11.0,51.0,456.0,86.0,14.0,4.0,0.0,2.0,5.0,2021-08-28,19:00,Santos,Flamengo,4-2-3-1,4-2-3-1,Flamengo,0,4,SP,RJ,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7437,18,Santos,11.0,2.0,49.0,445.0,87.0,14.0,4.0,0.0,3.0,4.0,2021-08-28,19:00,Santos,Flamengo,4-2-3-1,4-2-3-1,Flamengo,0,4,SP,RJ,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7438,18,Gremio,11.0,2.0,44.0,462.0,85.0,17.0,1.0,1.0,0.0,6.0,2021-08-28,21:00,Gremio,Corinthians,4-2-3-1,4-5-1,Corinthians,0,1,RS,SP,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7438,18,Corinthians,6.0,1.0,56.0,593.0,87.0,7.0,2.0,0.0,0.0,4.0,2021-08-28,21:00,Gremio,Corinthians,4-2-3-1,4-5-1,Corinthians,0,1,RS,SP,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7439,18,Athletico-PR,11.0,4.0,51.0,489.0,84.0,16.0,0.0,0.0,1.0,3.0,2021-08-28,21:00,Palmeiras,Athletico-PR,4-2-3-1,4-2-3-1,Palmeiras,2,1,SP,PR,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7439,18,Palmeiras,16.0,3.0,49.0,459.0,86.0,10.0,3.0,0.0,4.0,8.0,2021-08-28,21:00,Palmeiras,Athletico-PR,4-2-3-1,4-2-3-1,Palmeiras,2,1,SP,PR,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7440,18,Ceara,6.0,2.0,62.0,481.0,77.0,13.0,2.0,0.0,1.0,2.0,2021-08-29,11:01,America-MG,Ceara,4-2-3-1,4-2-3-1,America-MG,2,0,MG,CE,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7440,18,America-MG,19.0,4.0,38.0,285.0,71.0,19.0,1.0,0.0,2.0,9.0,2021-08-29,11:01,America-MG,Ceara,4-2-3-1,4-2-3-1,America-MG,2,0,MG,CE,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7441,18,Juventude,9.0,2.0,39.0,298.0,75.0,15.0,2.0,0.0,0.0,3.0,2021-08-29,16:00,Juventude,Sao Paulo,5-3-2,3-4-1-2,-,1,1,RS,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7441,18,Sao Paulo,7.0,4.0,61.0,460.0,82.0,21.0,5.0,0.0,3.0,8.0,2021-08-29,16:00,Juventude,Sao Paulo,5-3-2,3-4-1-2,-,1,1,RS,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
